grain,grain_key,category,forecast_month,predicted_units,lower_bound,upper_bound,mae,mape_pct,model_used,confidence
sku,fa23bf270fb9880690b07d09b9f9ff20,sports_leisure,2017-11-01,5.0,1.4,8.7,2.87,118.7,HW-trend,low
sku,fa23bf270fb9880690b07d09b9f9ff20,sports_leisure,2017-12-01,5.5,1.8,9.1,2.87,118.7,HW-trend,low
sku,fb01a5fc09b9b9563c2ee41a22f07d54,consoles_games,2018-05-01,2.6,0.0,6.1,3.83,84.0,HW-trend,low
sku,fb01a5fc09b9b9563c2ee41a22f07d54,consoles_games,2018-06-01,2.7,0.0,6.3,3.83,84.0,HW-trend,low
sku,fb01a5fc09b9b9563c2ee41a22f07d54,consoles_games,2018-07-01,2.9,0.0,6.4,3.83,84.0,HW-trend,low
sku,fb55982be901439613a95940feefd9ee,stationery,2018-09-01,1.0,0.0,14.7,0.48,44.0,HW-trend,medium
sku,fb55982be901439613a95940feefd9ee,stationery,2018-10-01,1.0,0.0,14.7,0.48,44.0,HW-trend,medium
sku,fb55982be901439613a95940feefd9ee,stationery,2018-11-01,1.0,0.0,14.7,0.48,44.0,HW-trend,medium
sku,fb783e3e545937820b57fe539b2c5a6c,bed_bath_table,2018-09-01,0.1,0.0,3.5,0.54,74.1,HW-trend,low
sku,fb783e3e545937820b57fe539b2c5a6c,bed_bath_table,2018-10-01,0.0,0.0,3.3,0.54,74.1,HW-trend,low
sku,fb783e3e545937820b57fe539b2c5a6c,bed_bath_table,2018-11-01,0.0,0.0,3.3,0.54,74.1,HW-trend,low
sku,fb7a100ec8c7b34f60cec22b1a9a10e0,toys,2018-07-01,1.5,0.0,6.2,0.53,37.1,HW-trend,medium
sku,fb7a100ec8c7b34f60cec22b1a9a10e0,toys,2018-08-01,1.3,0.0,6.0,0.53,37.1,HW-trend,medium
sku,fb7a100ec8c7b34f60cec22b1a9a10e0,toys,2018-09-01,1.1,0.0,5.8,0.53,37.1,HW-trend,medium
sku,fbc1488c1a1e72ba175f53ab29a248e8,perfumery,2018-09-01,12.7,7.6,17.9,6.06,48.9,HW-trend,medium
sku,fbc1488c1a1e72ba175f53ab29a248e8,perfumery,2018-10-01,14.0,8.9,19.1,6.06,48.9,HW-trend,medium
sku,fbc1488c1a1e72ba175f53ab29a248e8,perfumery,2018-11-01,15.3,10.1,20.4,6.06,48.9,HW-trend,medium
sku,fbd4031ddbc3d02b95834b62769d3ad0,housewares,2018-09-01,2.1,0.0,6.5,1.0,53.2,HW-trend,low
sku,fbd4031ddbc3d02b95834b62769d3ad0,housewares,2018-10-01,2.1,0.0,6.4,1.0,53.2,HW-trend,low
sku,fbd4031ddbc3d02b95834b62769d3ad0,housewares,2018-11-01,2.1,0.0,6.4,1.0,53.2,HW-trend,low
sku,fc1d8637c0268af3db482c14b7ef8e75,bed_bath_table,2018-09-01,3.1,0.0,8.5,11.76,430.5,HW-trend,low
sku,fc1d8637c0268af3db482c14b7ef8e75,bed_bath_table,2018-10-01,3.2,0.0,8.6,11.76,430.5,HW-trend,low
sku,fc1d8637c0268af3db482c14b7ef8e75,bed_bath_table,2018-11-01,3.4,0.0,8.7,11.76,430.5,HW-trend,low
sku,fcf6ad274391aea29f5d6e5ef9da5050,pet_shop,2018-09-01,2.3,0.0,4.6,2.71,57.2,HW-trend,low
sku,fcf6ad274391aea29f5d6e5ef9da5050,pet_shop,2018-10-01,2.4,0.1,4.7,2.71,57.2,HW-trend,low
sku,fcf6ad274391aea29f5d6e5ef9da5050,pet_shop,2018-11-01,2.5,0.3,4.8,2.71,57.2,HW-trend,low
sku,fe077ec80df6b4ee60bb4498d5ab1962,computers_accessories,2018-09-01,5.9,1.9,9.9,2.82,39.3,HW-trend,medium
sku,fe077ec80df6b4ee60bb4498d5ab1962,computers_accessories,2018-10-01,6.4,2.4,10.4,2.82,39.3,HW-trend,medium
sku,fe077ec80df6b4ee60bb4498d5ab1962,computers_accessories,2018-11-01,6.8,2.8,10.8,2.82,39.3,HW-trend,medium
sku,fe6a9515d655fa7936b8a7c841039f34,cool_stuff,2018-08-01,0.0,0.0,7.4,0.58,100.0,HW-trend,low
sku,fe6a9515d655fa7936b8a7c841039f34,cool_stuff,2018-09-01,0.0,0.0,7.4,0.58,100.0,HW-trend,low
sku,fe6a9515d655fa7936b8a7c841039f34,cool_stuff,2018-10-01,0.0,0.0,7.4,0.58,100.0,HW-trend,low
sku,fe75529a267b76ac6e96f0c322a899a4,health_beauty,2018-09-01,1.5,0.0,3.7,1.92,78.5,HW-trend,low
sku,fe75529a267b76ac6e96f0c322a899a4,health_beauty,2018-10-01,1.3,0.0,3.5,1.92,78.5,HW-trend,low
sku,fe75529a267b76ac6e96f0c322a899a4,health_beauty,2018-11-01,1.2,0.0,3.4,1.92,78.5,HW-trend,low
sku,fe9dfbe7f974621789683b7b78be2a16,health_beauty,2018-09-01,2.1,0.0,4.8,2.55,161.4,HW-trend,low
sku,fe9dfbe7f974621789683b7b78be2a16,health_beauty,2018-10-01,2.1,0.0,4.8,2.55,161.4,HW-trend,low
sku,fe9dfbe7f974621789683b7b78be2a16,health_beauty,2018-11-01,2.1,0.0,4.9,2.55,161.4,HW-trend,low
sku,fed5c40c27e1c88560a9e92d82ee0825,electronics,2018-08-01,2.3,0.0,6.3,4.25,391.5,HW-trend,low
sku,fed5c40c27e1c88560a9e92d82ee0825,electronics,2018-09-01,2.4,0.0,6.4,4.25,391.5,HW-trend,low
sku,fed5c40c27e1c88560a9e92d82ee0825,electronics,2018-10-01,2.5,0.0,6.5,4.25,391.5,HW-trend,low
sku,ff29d8cb1cd0cd5ea37b80dac9939e1c,electronics,2018-08-01,1.3,0.0,6.7,4.26,392.9,HW-trend,low
sku,ff29d8cb1cd0cd5ea37b80dac9939e1c,electronics,2018-09-01,1.1,0.0,6.5,4.26,392.9,HW-trend,low
sku,ff29d8cb1cd0cd5ea37b80dac9939e1c,electronics,2018-10-01,0.9,0.0,6.3,4.26,392.9,HW-trend,low
sku,ffc9caf33e2d1e9f44e3e06da19085f7,health_beauty,2018-09-01,2.2,0.0,8.7,21.09,1585.5,HW-trend,low
sku,ffc9caf33e2d1e9f44e3e06da19085f7,health_beauty,2018-10-01,2.0,0.0,8.5,21.09,1585.5,HW-trend,low
sku,ffc9caf33e2d1e9f44e3e06da19085f7,health_beauty,2018-11-01,1.7,0.0,8.2,21.09,1585.5,HW-trend,low
category,agro_industry_and_commerce,agro_industry_and_commerce,2018-09-01,22.6,9.6,35.5,9.3,37.3,HW-trend,medium
category,agro_industry_and_commerce,agro_industry_and_commerce,2018-10-01,23.7,10.8,36.7,9.3,37.3,HW-trend,medium
category,agro_industry_and_commerce,agro_industry_and_commerce,2018-11-01,24.9,11.9,37.8,9.3,37.3,HW-trend,medium
category,air_conditioning,air_conditioning,2018-09-01,21.1,9.3,32.9,3.48,21.5,HW-trend,medium
category,air_conditioning,air_conditioning,2018-10-01,21.8,10.0,33.5,3.48,21.5,HW-trend,medium
category,air_conditioning,air_conditioning,2018-11-01,22.5,10.7,34.2,3.48,21.5,HW-trend,medium
category,art,art,2018-09-01,23.2,8.4,37.9,20.08,100.8,HW-trend,low
category,art,art,2018-10-01,24.2,9.5,39.0,20.08,100.8,HW-trend,low
category,art,art,2018-11-01,25.3,10.6,40.1,20.08,100.8,HW-trend,low
category,arts_and_craftmanship,arts_and_craftmanship,2018-09-01,11.3,6.3,16.3,5.98,83.6,HW-trend,low
category,arts_and_craftmanship,arts_and_craftmanship,2018-10-01,14.0,9.0,19.0,5.98,83.6,HW-trend,low
category,arts_and_craftmanship,arts_and_craftmanship,2018-11-01,16.7,11.7,21.7,5.98,83.6,HW-trend,low
category,audio,audio,2018-09-01,31.1,17.4,44.9,10.24,46.3,HW-trend,medium
category,audio,audio,2018-10-01,32.4,18.6,46.1,10.24,46.3,HW-trend,medium
category,audio,audio,2018-11-01,33.7,19.9,47.4,10.24,46.3,HW-trend,medium
category,auto,auto,2018-09-01,384.2,317.4,451.0,43.11,13.2,HW-trend,high
category,auto,auto,2018-10-01,401.0,334.2,467.8,43.11,13.2,HW-trend,high
category,auto,auto,2018-11-01,417.8,351.0,484.6,43.11,13.2,HW-trend,high
category,baby,baby,2018-09-01,275.1,224.8,325.3,57.02,26.2,HW-trend,medium
category,baby,baby,2018-10-01,287.0,236.7,337.2,57.02,26.2,HW-trend,medium
category,baby,baby,2018-11-01,298.9,248.6,349.1,57.02,26.2,HW-trend,medium
category,bed_bath_table,bed_bath_table,2018-09-01,658.7,427.5,889.8,175.37,26.8,HW-trend,medium
category,bed_bath_table,bed_bath_table,2018-10-01,629.6,398.5,860.8,175.37,26.8,HW-trend,medium
category,bed_bath_table,bed_bath_table,2018-11-01,600.6,369.5,831.8,175.37,26.8,HW-trend,medium
category,books_general_interest,books_general_interest,2018-09-01,47.8,30.3,65.3,19.0,63.2,HW-trend,low
category,books_general_interest,books_general_interest,2018-10-01,49.8,32.3,67.4,19.0,63.2,HW-trend,low
category,books_general_interest,books_general_interest,2018-11-01,51.8,34.3,69.4,19.0,63.2,HW-trend,low
category,books_imported,books_imported,2018-09-01,6.9,2.6,11.3,3.41,216.7,HW-trend,low
category,books_imported,books_imported,2018-10-01,7.3,3.0,11.7,3.41,216.7,HW-trend,low
category,books_imported,books_imported,2018-11-01,7.7,3.3,12.0,3.41,216.7,HW-trend,low
category,books_technical,books_technical,2018-09-01,32.0,16.1,48.0,28.19,101.2,HW-trend,low
category,books_technical,books_technical,2018-10-01,33.7,17.8,49.7,28.19,101.2,HW-trend,low
category,books_technical,books_technical,2018-11-01,35.4,19.5,51.4,28.19,101.2,HW-trend,low
category,cds_dvds_musicals,cds_dvds_musicals,2018-05-01,0.0,0.0,2.4,0.33,100.0,HW-trend,low
category,cds_dvds_musicals,cds_dvds_musicals,2018-06-01,0.0,0.0,2.4,0.33,100.0,HW-trend,low
category,cds_dvds_musicals,cds_dvds_musicals,2018-07-01,0.0,0.0,2.4,0.33,100.0,HW-trend,low
category,christmas_supplies,christmas_supplies,2018-09-01,10.8,0.0,22.4,2.67,34.3,HW-trend,medium
category,christmas_supplies,christmas_supplies,2018-10-01,11.4,0.0,23.0,2.67,34.3,HW-trend,medium
category,christmas_supplies,christmas_supplies,2018-11-01,12.0,0.3,23.6,2.67,34.3,HW-trend,medium
category,cine_photo,cine_photo,2018-09-01,11.2,4.6,17.8,12.88,137.4,HW-trend,low
category,cine_photo,cine_photo,2018-10-01,11.8,5.2,18.4,12.88,137.4,HW-trend,low
category,cine_photo,cine_photo,2018-11-01,12.4,5.8,19.0,12.88,137.4,HW-trend,low
category,computers,computers,2018-09-01,12.6,0.0,33.9,4.63,48.7,HW-trend,medium
category,computers,computers,2018-10-01,13.2,0.0,34.5,4.63,48.7,HW-trend,medium
category,computers,computers,2018-11-01,13.7,0.0,35.0,4.63,48.7,HW-trend,medium
category,computers_accessories,computers_accessories,2018-09-01,440.8,146.1,735.5,362.06,87.1,HW-trend,low
category,computers_accessories,computers_accessories,2018-10-01,459.3,164.7,754.0,362.06,87.1,HW-trend,low
category,computers_accessories,computers_accessories,2018-11-01,477.9,183.2,772.6,362.06,87.1,HW-trend,low
category,consoles_games,consoles_games,2018-09-01,61.4,17.7,105.2,7.33,16.0,HW-trend,high
category,consoles_games,consoles_games,2018-10-01,63.8,20.1,107.5,7.33,16.0,HW-trend,high
category,consoles_games,consoles_games,2018-11-01,66.1,22.4,109.8,7.33,16.0,HW-trend,high
category,construction_tools_construction,construction_tools_construction,2018-09-01,163.9,139.5,188.2,23.32,19.4,HW-trend,high
category,construction_tools_construction,construction_tools_construction,2018-10-01,179.3,154.9,203.6,23.32,19.4,HW-trend,high
category,construction_tools_construction,construction_tools_construction,2018-11-01,194.7,170.3,219.0,23.32,19.4,HW-trend,high
category,construction_tools_lights,construction_tools_lights,2018-09-01,64.4,47.1,81.7,13.29,24.1,HW-trend,medium
category,construction_tools_lights,construction_tools_lights,2018-10-01,69.2,51.8,86.5,13.29,24.1,HW-trend,medium
category,construction_tools_lights,construction_tools_lights,2018-11-01,74.0,56.6,91.3,13.29,24.1,HW-trend,medium
category,construction_tools_safety,construction_tools_safety,2018-09-01,24.3,15.6,33.0,5.31,33.9,HW-trend,medium
category,construction_tools_safety,construction_tools_safety,2018-10-01,25.7,17.1,34.4,5.31,33.9,HW-trend,medium
category,construction_tools_safety,construction_tools_safety,2018-11-01,27.2,18.5,35.8,5.31,33.9,HW-trend,medium
category,cool_stuff,cool_stuff,2018-09-01,75.0,0.0,164.2,36.35,33.6,HW-trend,medium
category,cool_stuff,cool_stuff,2018-10-01,51.3,0.0,140.5,36.35,33.6,HW-trend,medium
category,cool_stuff,cool_stuff,2018-11-01,27.6,0.0,116.8,36.35,33.6,HW-trend,medium
category,costruction_tools_garden,costruction_tools_garden,2018-09-01,23.5,14.7,32.4,4.97,39.6,HW-trend,medium
category,costruction_tools_garden,costruction_tools_garden,2018-10-01,24.7,15.8,33.5,4.97,39.6,HW-trend,medium
category,costruction_tools_garden,costruction_tools_garden,2018-11-01,25.8,16.9,34.6,4.97,39.6,HW-trend,medium
category,costruction_tools_tools,costruction_tools_tools,2018-09-01,13.3,7.0,19.5,3.27,73.3,HW-trend,low
category,costruction_tools_tools,costruction_tools_tools,2018-10-01,14.0,7.8,20.3,3.27,73.3,HW-trend,low
category,costruction_tools_tools,costruction_tools_tools,2018-11-01,14.8,8.6,21.1,3.27,73.3,HW-trend,low
category,diapers_and_hygiene,diapers_and_hygiene,2018-09-01,3.8,1.0,6.5,1.5,25.9,HW-trend,medium
category,diapers_and_hygiene,diapers_and_hygiene,2018-10-01,3.9,1.1,6.7,1.5,25.9,HW-trend,medium
category,diapers_and_hygiene,diapers_and_hygiene,2018-11-01,4.0,1.3,6.8,1.5,25.9,HW-trend,medium
category,drinks,drinks,2018-09-01,44.3,20.5,68.2,26.7,118.2,HW-trend,low
category,drinks,drinks,2018-10-01,46.8,22.9,70.6,26.7,118.2,HW-trend,low
category,drinks,drinks,2018-11-01,49.2,25.3,73.0,26.7,118.2,HW-trend,low
category,dvds_blu_ray,dvds_blu_ray,2018-09-01,1.6,0.0,5.6,3.76,371.3,HW-trend,low
category,dvds_blu_ray,dvds_blu_ray,2018-10-01,1.6,0.0,5.6,3.76,371.3,HW-trend,low
category,dvds_blu_ray,dvds_blu_ray,2018-11-01,1.6,0.0,5.6,3.76,371.3,HW-trend,low
category,electronics,electronics,2018-09-01,125.4,30.9,219.9,103.09,74.1,HW-trend,low
category,electronics,electronics,2018-10-01,130.8,36.3,225.3,103.09,74.1,HW-trend,low
category,electronics,electronics,2018-11-01,136.2,41.7,230.7,103.09,74.1,HW-trend,low
category,fashio_female_clothing,fashio_female_clothing,2018-09-01,2.3,0.0,6.0,2.14,6.8,HW-trend,high
category,fashio_female_clothing,fashio_female_clothing,2018-10-01,2.3,0.0,6.0,2.14,6.8,HW-trend,high
category,fashio_female_clothing,fashio_female_clothing,2018-11-01,2.3,0.0,6.0,2.14,6.8,HW-trend,high
category,fashion_bags_accessories,fashion_bags_accessories,2018-09-01,88.9,31.9,145.9,27.21,29.4,HW-trend,medium
category,fashion_bags_accessories,fashion_bags_accessories,2018-10-01,83.5,26.5,140.5,27.21,29.4,HW-trend,medium
category,fashion_bags_accessories,fashion_bags_accessories,2018-11-01,78.1,21.1,135.1,27.21,29.4,HW-trend,medium
category,fashion_childrens_clothes,fashion_childrens_clothes,2018-07-01,0.4,0.0,1.6,0.52,50.9,HW-trend,low
category,fashion_childrens_clothes,fashion_childrens_clothes,2018-08-01,0.3,0.0,1.5,0.52,50.9,HW-trend,low
category,fashion_childrens_clothes,fashion_childrens_clothes,2018-09-01,0.3,0.0,1.5,0.52,50.9,HW-trend,low
category,fashion_male_clothing,fashion_male_clothing,2018-09-01,3.4,0.0,10.0,4.0,77.4,HW-trend,low
category,fashion_male_clothing,fashion_male_clothing,2018-10-01,3.5,0.0,10.1,4.0,77.4,HW-trend,low
category,fashion_male_clothing,fashion_male_clothing,2018-11-01,3.6,0.0,10.2,4.0,77.4,HW-trend,low
category,fashion_shoes,fashion_shoes,2018-09-01,3.1,0.0,11.1,4.61,122.6,HW-trend,low
category,fashion_shoes,fashion_shoes,2018-10-01,3.2,0.0,11.2,4.61,122.6,HW-trend,low
category,fashion_shoes,fashion_shoes,2018-11-01,3.3,0.0,11.3,4.61,122.6,HW-trend,low
category,fashion_sport,fashion_sport,2018-09-01,0.0,0.0,2.7,0.36,100.0,HW-trend,low
category,fashion_sport,fashion_sport,2018-10-01,0.0,0.0,2.7,0.36,100.0,HW-trend,low
category,fashion_sport,fashion_sport,2018-11-01,0.0,0.0,2.7,0.36,100.0,HW-trend,low
category,fashion_underwear_beach,fashion_underwear_beach,2018-09-01,2.8,0.0,11.5,5.13,237.3,HW-trend,low
category,fashion_underwear_beach,fashion_underwear_beach,2018-10-01,1.8,0.0,10.6,5.13,237.3,HW-trend,low
category,fashion_underwear_beach,fashion_underwear_beach,2018-11-01,0.8,0.0,9.6,5.13,237.3,HW-trend,low
category,fixed_telephony,fixed_telephony,2018-09-01,10.5,0.0,22.9,4.58,42.7,HW-trend,medium
category,fixed_telephony,fixed_telephony,2018-10-01,10.8,0.0,23.2,4.58,42.7,HW-trend,medium
category,fixed_telephony,fixed_telephony,2018-11-01,11.1,0.0,23.4,4.58,42.7,HW-trend,medium
category,flowers,flowers,2018-08-01,0.7,0.0,5.0,0.79,70.8,HW-trend,low
category,flowers,flowers,2018-09-01,0.2,0.0,4.4,0.79,70.8,HW-trend,low
category,flowers,flowers,2018-10-01,0.0,0.0,4.2,0.79,70.8,HW-trend,low
category,food,food,2018-09-01,121.2,91.7,150.7,34.42,57.5,HW-trend,low
category,food,food,2018-10-01,126.5,97.0,155.9,34.42,57.5,HW-trend,low
category,food,food,2018-11-01,131.7,102.2,161.2,34.42,57.5,HW-trend,low
category,food_drink,food_drink,2018-09-01,23.5,10.3,36.8,11.08,78.4,HW-trend,low
category,food_drink,food_drink,2018-10-01,24.4,11.2,37.6,11.08,78.4,HW-trend,low
category,food_drink,food_drink,2018-11-01,25.3,12.0,38.5,11.08,78.4,HW-trend,low
category,furniture_bedroom,furniture_bedroom,2018-09-01,11.1,5.7,16.5,4.23,40.2,HW-trend,medium
category,furniture_bedroom,furniture_bedroom,2018-10-01,12.1,6.7,17.5,4.23,40.2,HW-trend,medium
category,furniture_bedroom,furniture_bedroom,2018-11-01,13.0,7.7,18.4,4.23,40.2,HW-trend,medium
category,furniture_decor,furniture_decor,2018-09-01,495.5,315.5,675.5,291.2,68.6,HW-seasonal,low
category,furniture_decor,furniture_decor,2018-10-01,545.0,365.0,725.1,291.2,68.6,HW-seasonal,low
category,furniture_decor,furniture_decor,2018-11-01,712.7,532.7,892.7,291.2,68.6,HW-seasonal,low
category,furniture_living_room,furniture_living_room,2018-09-01,35.6,17.2,54.0,15.01,32.0,HW-trend,medium
category,furniture_living_room,furniture_living_room,2018-10-01,36.6,18.2,55.0,15.01,32.0,HW-trend,medium
category,furniture_living_room,furniture_living_room,2018-11-01,37.5,19.1,56.0,15.01,32.0,HW-trend,medium
category,furniture_mattress_and_upholstery,furniture_mattress_and_upholstery,2018-08-01,1.0,0.0,5.6,0.33,100.0,HW-trend,low
category,furniture_mattress_and_upholstery,furniture_mattress_and_upholstery,2018-09-01,1.0,0.0,5.6,0.33,100.0,HW-trend,low
category,furniture_mattress_and_upholstery,furniture_mattress_and_upholstery,2018-10-01,1.0,0.0,5.6,0.33,100.0,HW-trend,low
category,garden_tools,garden_tools,2018-09-01,167.5,5.5,329.6,240.0,149.3,HW-trend,low
category,garden_tools,garden_tools,2018-10-01,174.7,12.7,336.8,240.0,149.3,HW-trend,low
category,garden_tools,garden_tools,2018-11-01,181.9,19.8,344.0,240.0,149.3,HW-trend,low
category,health_beauty,health_beauty,2018-09-01,920.0,843.9,996.1,51.89,6.1,HW-seasonal,high
category,health_beauty,health_beauty,2018-10-01,931.5,855.4,1007.6,51.89,6.1,HW-seasonal,high
category,health_beauty,health_beauty,2018-11-01,1018.0,941.9,1094.1,51.89,6.1,HW-seasonal,high
category,home_appliances,home_appliances,2018-09-01,72.0,35.0,109.0,12.24,18.2,HW-trend,high
category,home_appliances,home_appliances,2018-10-01,75.4,38.5,112.4,12.24,18.2,HW-trend,high
category,home_appliances,home_appliances,2018-11-01,78.8,41.9,115.8,12.24,18.2,HW-trend,high
category,home_appliances_2,home_appliances_2,2018-09-01,22.4,14.6,30.3,4.29,27.4,HW-trend,medium
category,home_appliances_2,home_appliances_2,2018-10-01,23.4,15.6,31.3,4.29,27.4,HW-trend,medium
category,home_appliances_2,home_appliances_2,2018-11-01,24.4,16.6,32.3,4.29,27.4,HW-trend,medium
category,home_comfort_2,home_comfort_2,2018-08-01,1.8,0.0,4.5,1.1,29.4,HW-trend,medium
category,home_comfort_2,home_comfort_2,2018-09-01,1.8,0.0,4.5,1.1,29.4,HW-trend,medium
category,home_comfort_2,home_comfort_2,2018-10-01,1.8,0.0,4.5,1.1,29.4,HW-trend,medium
category,home_confort,home_confort,2018-09-01,18.2,0.0,39.3,3.44,15.6,HW-trend,high
category,home_confort,home_confort,2018-10-01,18.2,0.0,39.3,3.44,15.6,HW-trend,high
category,home_confort,home_confort,2018-11-01,18.1,0.0,39.3,3.44,15.6,HW-trend,high
category,home_construction,home_construction,2018-09-01,51.5,31.7,71.3,28.67,52.0,HW-trend,low
category,home_construction,home_construction,2018-10-01,54.0,34.2,73.8,28.67,52.0,HW-trend,low
category,home_construction,home_construction,2018-11-01,56.5,36.7,76.3,28.67,52.0,HW-trend,low
category,housewares,housewares,2018-09-01,650.7,528.0,773.4,28.58,4.8,HW-trend,high
category,housewares,housewares,2018-10-01,679.6,556.9,802.3,28.58,4.8,HW-trend,high
category,housewares,housewares,2018-11-01,708.5,585.7,831.2,28.58,4.8,HW-trend,high
category,industry_commerce_and_business,industry_commerce_and_business,2018-09-01,10.3,0.0,26.8,45.22,346.5,HW-trend,low
category,industry_commerce_and_business,industry_commerce_and_business,2018-10-01,10.6,0.0,27.1,45.22,346.5,HW-trend,low
category,industry_commerce_and_business,industry_commerce_and_business,2018-11-01,10.9,0.0,27.4,45.22,346.5,HW-trend,low
category,kitchen_dining_laundry_garden_furniture,kitchen_dining_laundry_garden_furniture,2018-10-01,22.6,7.8,37.4,11.41,901.4,HW-trend,low
category,kitchen_dining_laundry_garden_furniture,kitchen_dining_laundry_garden_furniture,2018-11-01,23.4,8.6,38.3,11.41,901.4,HW-trend,low
category,kitchen_dining_laundry_garden_furniture,kitchen_dining_laundry_garden_furniture,2018-12-01,24.3,9.4,39.1,11.41,901.4,HW-trend,low
category,la_cuisine,la_cuisine,2018-05-01,0.8,0.0,2.9,0.86,57.9,HW-trend,low
category,la_cuisine,la_cuisine,2018-06-01,0.8,0.0,2.9,0.86,57.9,HW-trend,low
category,la_cuisine,la_cuisine,2018-07-01,0.8,0.0,2.9,0.86,57.9,HW-trend,low
category,luggage_accessories,luggage_accessories,2018-09-01,48.8,2.9,94.8,12.34,29.0,HW-trend,medium
category,luggage_accessories,luggage_accessories,2018-10-01,46.3,0.4,92.2,12.34,29.0,HW-trend,medium
category,luggage_accessories,luggage_accessories,2018-11-01,43.8,0.0,89.7,12.34,29.0,HW-trend,medium
category,market_place,market_place,2018-09-01,7.4,0.0,20.7,13.6,243.9,HW-trend,low
category,market_place,market_place,2018-10-01,7.4,0.0,20.7,13.6,243.9,HW-trend,low
category,market_place,market_place,2018-11-01,7.3,0.0,20.6,13.6,243.9,HW-trend,low
category,music,music,2018-09-01,4.8,1.8,7.8,3.2,93.5,HW-trend,low
category,music,music,2018-10-01,5.0,2.0,8.0,3.2,93.5,HW-trend,low
category,music,music,2018-11-01,5.2,2.2,8.2,3.2,93.5,HW-trend,low
category,musical_instruments,musical_instruments,2018-09-01,43.3,27.6,58.9,26.74,67.0,HW-trend,low
category,musical_instruments,musical_instruments,2018-10-01,45.3,29.7,60.9,26.74,67.0,HW-trend,low
category,musical_instruments,musical_instruments,2018-11-01,47.3,31.7,63.0,26.74,67.0,HW-trend,low
category,office_furniture,office_furniture,2018-09-01,62.6,0.0,139.3,96.31,215.8,HW-trend,low
category,office_furniture,office_furniture,2018-10-01,65.1,0.0,141.8,96.31,215.8,HW-trend,low
category,office_furniture,office_furniture,2018-11-01,67.6,0.0,144.4,96.31,215.8,HW-trend,low
category,party_supplies,party_supplies,2018-09-01,6.5,0.8,12.1,4.53,89.1,HW-trend,low
category,party_supplies,party_supplies,2018-10-01,6.9,1.3,12.5,4.53,89.1,HW-trend,low
category,party_supplies,party_supplies,2018-11-01,7.4,1.7,13.0,4.53,89.1,HW-trend,low
category,perfumery,perfumery,2018-09-01,230.1,157.6,302.5,10.75,5.5,HW-trend,high
category,perfumery,perfumery,2018-10-01,239.1,166.6,311.5,10.75,5.5,HW-trend,high
category,perfumery,perfumery,2018-11-01,248.1,175.6,320.5,10.75,5.5,HW-trend,high
category,pet_shop,pet_shop,2018-09-01,194.7,161.5,227.9,19.46,10.4,HW-trend,high
category,pet_shop,pet_shop,2018-10-01,203.3,170.2,236.5,19.46,10.4,HW-trend,high
category,pet_shop,pet_shop,2018-11-01,211.9,178.8,245.1,19.46,10.4,HW-trend,high
category,security_and_services,security_and_services,2017-10-01,1.0,0.3,1.8,0.33,87.4,HW-trend,low
category,security_and_services,security_and_services,2017-11-01,1.4,0.7,2.2,0.33,87.4,HW-trend,low
category,security_and_services,security_and_services,2017-12-01,1.9,1.1,2.6,0.33,87.4,HW-trend,low
category,signaling_and_security,signaling_and_security,2018-09-01,25.0,11.9,38.2,7.81,28.8,HW-trend,medium
category,signaling_and_security,signaling_and_security,2018-10-01,26.5,13.4,39.7,7.81,28.8,HW-trend,medium
category,signaling_and_security,signaling_and_security,2018-11-01,28.0,14.8,41.1,7.81,28.8,HW-trend,medium
category,small_appliances,small_appliances,2018-09-01,48.9,28.8,69.1,14.78,53.8,HW-trend,low
category,small_appliances,small_appliances,2018-10-01,50.4,30.3,70.5,14.78,53.8,HW-trend,low
category,small_appliances,small_appliances,2018-11-01,51.9,31.7,72.0,14.78,53.8,HW-trend,low
category,small_appliances_home_oven_and_coffee,small_appliances_home_oven_and_coffee,2018-09-01,13.7,6.6,20.8,4.96,106.4,HW-trend,low
category,small_appliances_home_oven_and_coffee,small_appliances_home_oven_and_coffee,2018-10-01,14.8,7.7,21.9,4.96,106.4,HW-trend,low
category,small_appliances_home_oven_and_coffee,small_appliances_home_oven_and_coffee,2018-11-01,15.9,8.8,23.0,4.96,106.4,HW-trend,low
category,sports_leisure,sports_leisure,2018-09-01,496.1,341.3,650.8,134.35,30.1,HW-trend,medium
category,sports_leisure,sports_leisure,2018-10-01,517.2,362.4,671.9,134.35,30.1,HW-trend,medium
category,sports_leisure,sports_leisure,2018-11-01,538.3,383.5,693.0,134.35,30.1,HW-trend,medium
category,stationery,stationery,2018-09-01,186.6,56.1,317.2,15.38,8.4,HW-trend,high
category,stationery,stationery,2018-10-01,195.2,64.7,325.7,15.38,8.4,HW-trend,high
category,stationery,stationery,2018-11-01,203.8,73.2,334.3,15.38,8.4,HW-trend,high
category,tablets_printing_image,tablets_printing_image,2018-07-01,2.0,0.0,8.0,3.56,355.6,HW-trend,low
category,tablets_printing_image,tablets_printing_image,2018-08-01,1.7,0.0,7.7,3.56,355.6,HW-trend,low
category,tablets_printing_image,tablets_printing_image,2018-09-01,1.4,0.0,7.4,3.56,355.6,HW-trend,low
category,telephony,telephony,2018-09-01,282.7,171.2,394.2,59.74,25.8,HW-trend,medium
category,telephony,telephony,2018-10-01,294.8,183.3,406.3,59.74,25.8,HW-trend,medium
category,telephony,telephony,2018-11-01,306.8,195.4,418.3,59.74,25.8,HW-trend,medium
